Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
SW6 3EN,Live,E01001937,Hammersmith and Fulham 025C E01001937,20728,7,23690,8,0.06,24653,8,0.05,26469,9,25952,8,7109,3,15553,5,4571,2,29674,10,0.037,18049,6,0.114
SW6 3EP,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3EQ,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3ER,Live,E01001937,Hammersmith and Fulham 025C E01001937,20728,7,23690,8,0.06,24653,8,0.05,26469,9,25952,8,7109,3,15553,5,4571,2,29674,10,0.037,18049,6,0.114
SW6 3ES,Live,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3ET,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3EU,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3EW,Live,E01001937,Hammersmith and Fulham 025C E01001937,20728,7,23690,8,0.06,24653,8,0.05,26469,9,25952,8,7109,3,15553,5,4571,2,29674,10,0.037,18049,6,0.114
SW6 3EX,Terminated,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3EY,Terminated,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3FB,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3FD,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3FE,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3FF,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3FG,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FH,Terminated,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3FJ,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FL,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FN,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FP,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FQ,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FR,Terminated,E01001953,Hammersmith and Fulham 021F E01001953,12704,4,10970,4,0.145,17003,6,0.077,20388,7,11228,4,9411,3,9216,3,6903,3,5841,2,0.27,3991,2,0.318
SW6 3FS,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FT,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FW,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FX,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3FY,Terminated,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3FZ,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3GY,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3HA,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HB,Live,E01001937,Hammersmith and Fulham 025C E01001937,20728,7,23690,8,0.06,24653,8,0.05,26469,9,25952,8,7109,3,15553,5,4571,2,29674,10,0.037,18049,6,0.114
SW6 3HD,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HE,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HF,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HG,Terminated,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HH,Live,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3HJ,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3HL,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3HN,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3HP,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3HQ,Live,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3HR,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HS,Terminated,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HT,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HU,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HW,Live,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3HX,Live,E01001938,Hammersmith and Fulham 025D E01001938,9309,3,5423,2,0.222,10105,4,0.117,19816,7,18739,6,9013,3,9684,3,4614,2,3649,2,0.319,4058,2,0.316
SW6 3HY,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3HZ,Terminated,E01001953,Hammersmith and Fulham 021F E01001953,12704,4,10970,4,0.145,17003,6,0.077,20388,7,11228,4,9411,3,9216,3,6903,3,5841,2,0.27,3991,2,0.318
SW6 3JA,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3JB,Terminated,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3JD,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3JE,Terminated,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3JF,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3JG,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3JH,Live,E01001952,Hammersmith and Fulham 024D E01001952,18223,6,18403,6,0.087,21533,7,0.06,22667,7,14625,5,18562,6,12299,4,5287,2,15427,5,0.135,8593,3,0.221
SW6 3JJ,Live,E01001952,Hammersmith and Fulham 024D E01001952,18223,6,18403,6,0.087,21533,7,0.06,22667,7,14625,5,18562,6,12299,4,5287,2,15427,5,0.135,8593,3,0.221
SW6 3JL,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3JN,Terminated,E01001952,Hammersmith and Fulham 024D E01001952,18223,6,18403,6,0.087,21533,7,0.06,22667,7,14625,5,18562,6,12299,4,5287,2,15427,5,0.135,8593,3,0.221
SW6 3JP,Terminated,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3JQ,Terminated,E01001952,Hammersmith and Fulham 024D E01001952,18223,6,18403,6,0.087,21533,7,0.06,22667,7,14625,5,18562,6,12299,4,5287,2,15427,5,0.135,8593,3,0.221
SW6 3JR,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3JS,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3JT,Terminated,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3JU,Terminated,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3JW,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3JX,Live,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3JY,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LA,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LB,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LD,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LE,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LF,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LG,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LH,Terminated,E01001952,Hammersmith and Fulham 024D E01001952,18223,6,18403,6,0.087,21533,7,0.06,22667,7,14625,5,18562,6,12299,4,5287,2,15427,5,0.135,8593,3,0.221
SW6 3LJ,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LL,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LN,Terminated,E01001952,Hammersmith and Fulham 024D E01001952,18223,6,18403,6,0.087,21533,7,0.06,22667,7,14625,5,18562,6,12299,4,5287,2,15427,5,0.135,8593,3,0.221
SW6 3LP,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LQ,Live,E01001915,Hammersmith and Fulham 024A E01001915,21120,7,26123,8,0.05,31930,10,0.023,28224,9,26386,9,6535,2,16446,6,1893,1,29432,9,0.038,13574,5,0.156
SW6 3LY,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3LZ,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NA,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NB,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3ND,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NE,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NF,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NG,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NH,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3NJ,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3NL,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3NN,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3NP,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NQ,Terminated,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NR,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NS,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3NW,Terminated,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3PA,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PB,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PD,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PE,Terminated,E01001947,Hammersmith and Fulham 021A E01001947,5002,2,2839,1,0.281,4119,2,0.183,14528,5,7150,3,10990,4,5638,2,10909,4,2697,1,0.348,2364,1,0.378
SW6 3PH,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PJ,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PL,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PP,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PR,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PS,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3PT,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3QA,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QB,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QD,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QE,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QF,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QH,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QJ,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QL,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QP,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QR,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QT,Terminated,E01001934,Hammersmith and Fulham 025B E01001934,11507,4,5218,2,0.225,9819,3,0.119,19836,7,20328,7,25768,8,5243,2,18371,6,1705,1,0.388,9206,3,0.212
SW6 3QU,Live,E01001925,Hammersmith and Fulham 025A E01001925,25768,8,26856,9,0.047,28351,9,0.038,31606,10,29992,10,14454,5,16543,6,5510,2,29296,9,0.039,21491,7,0.091
SW6 3QX,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QY,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3QZ,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RA,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RB,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RD,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3RE,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RF,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RH,Live,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3RJ,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RL,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RP,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RQ,Live,E01001926,Hammersmith and Fulham 024C E01001926,28809,9,30145,10,0.033,31356,10,0.027,32594,10,29056,9,16141,5,21116,7,7444,3,31554,10,0.024,21261,7,0.092
SW6 3RR,Terminated,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
SW6 3RS,Terminated,E01001916,Hammersmith and Fulham 024B E01001916,28505,9,31742,10,0.024,32451,10,0.017,31544,10,32072,10,13263,5,14056,5,8822,3,27332,9,0.05,30661,10,0.04
