Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
SW3 4WE,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WF,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WH,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WL,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WN,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WP,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WQ,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WR,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WS,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WT,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WU,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WW,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WY,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4WZ,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4XA,Live,E01002861,Kensington and Chelsea 014D E01002861,18886,6,21822,7,0.068,27086,9,0.043,25358,8,29444,9,10782,4,5828,2,2864,1,25290,8,0.062,16226,5,0.13
SW3 4XB,Live,E01002861,Kensington and Chelsea 014D E01002861,18886,6,21822,7,0.068,27086,9,0.043,25358,8,29444,9,10782,4,5828,2,2864,1,25290,8,0.062,16226,5,0.13
SW3 4XD,Live,E01002861,Kensington and Chelsea 014D E01002861,18886,6,21822,7,0.068,27086,9,0.043,25358,8,29444,9,10782,4,5828,2,2864,1,25290,8,0.062,16226,5,0.13
SW3 4XE,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4XF,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4XG,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4XH,Live,E01002861,Kensington and Chelsea 014D E01002861,18886,6,21822,7,0.068,27086,9,0.043,25358,8,29444,9,10782,4,5828,2,2864,1,25290,8,0.062,16226,5,0.13
SW3 4XJ,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4XL,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4XP,Terminated,E01002861,Kensington and Chelsea 014D E01002861,18886,6,21822,7,0.068,27086,9,0.043,25358,8,29444,9,10782,4,5828,2,2864,1,25290,8,0.062,16226,5,0.13
SW3 4XQ,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4XR,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4XS,Terminated,E01002861,Kensington and Chelsea 014D E01002861,18886,6,21822,7,0.068,27086,9,0.043,25358,8,29444,9,10782,4,5828,2,2864,1,25290,8,0.062,16226,5,0.13
SW3 4XT,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4XU,Terminated,E01002861,Kensington and Chelsea 014D E01002861,18886,6,21822,7,0.068,27086,9,0.043,25358,8,29444,9,10782,4,5828,2,2864,1,25290,8,0.062,16226,5,0.13
SW3 4XW,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4XZ,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YB,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YD,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YE,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YF,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YG,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YP,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YS,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YU,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4YW,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZA,Terminated,E01002861,Kensington and Chelsea 014D E01002861,18886,6,21822,7,0.068,27086,9,0.043,25358,8,29444,9,10782,4,5828,2,2864,1,25290,8,0.062,16226,5,0.13
SW3 4ZB,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4ZD,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4ZE,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZF,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZG,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZJ,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4ZL,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZN,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZP,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZQ,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4ZR,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZS,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4ZT,Terminated,E01002901,Kensington and Chelsea 018C E01002901,17464,6,21100,7,0.072,32367,10,0.019,27807,9,30966,10,9695,3,5985,2,606,1,32687,10,0.009,16030,5,0.131
SW3 4ZU,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 4ZW,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 5AA,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AB,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AD,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AE,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AF,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AG,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AH,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AJ,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AL,Terminated,E01002840,Kensington and Chelsea 021A E01002840,4981,2,3109,1,0.273,4491,2,0.177,21689,7,19544,6,4782,2,2618,1,4131,2,2169,1,0.367,4362,2,0.308
SW3 5AN,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AP,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AQ,Live,E01002840,Kensington and Chelsea 021A E01002840,4981,2,3109,1,0.273,4491,2,0.177,21689,7,19544,6,4782,2,2618,1,4131,2,2169,1,0.367,4362,2,0.308
SW3 5AR,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5AS,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AT,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AU,Terminated,E01002840,Kensington and Chelsea 021A E01002840,4981,2,3109,1,0.273,4491,2,0.177,21689,7,19544,6,4782,2,2618,1,4131,2,2169,1,0.367,4362,2,0.308
SW3 5AW,Live,E01002910,Kensington and Chelsea 019C E01002910,17632,6,16102,5,0.101,20224,7,0.065,30339,10,31469,10,11034,4,5196,2,5271,2,24456,8,0.067,10255,4,0.196
SW3 5AX,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AY,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5AZ,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BA,Terminated,E01002840,Kensington and Chelsea 021A E01002840,4981,2,3109,1,0.273,4491,2,0.177,21689,7,19544,6,4782,2,2618,1,4131,2,2169,1,0.367,4362,2,0.308
SW3 5BB,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BD,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BE,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BG,Terminated,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5BH,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BJ,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BL,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BN,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BP,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5BQ,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
SW3 5BS,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BT,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BU,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BW,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5BX,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5BY,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5BZ,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DA,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DB,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DD,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DE,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DF,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DG,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DH,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DJ,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DL,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DN,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DP,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DQ,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DR,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DS,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DT,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DU,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DW,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DX,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5DY,Terminated,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5DZ,Terminated,E01002900,Kensington and Chelsea 018B E01002900,26730,9,32776,10,0.01,32795,10,0.008,32192,10,32836,10,11550,4,9540,3,6265,2,32830,10,0.005,32031,10,0.029
SW3 5EA,Terminated,E01002900,Kensington and Chelsea 018B E01002900,26730,9,32776,10,0.01,32795,10,0.008,32192,10,32836,10,11550,4,9540,3,6265,2,32830,10,0.005,32031,10,0.029
SW3 5EB,Live,E01002899,Kensington and Chelsea 018A E01002899,13213,5,11998,4,0.135,10605,4,0.113,26981,9,27859,9,16053,5,5525,2,3921,2,13338,5,0.158,12955,4,0.162
SW3 5ED,Live,E01002899,Kensington and Chelsea 018A E01002899,13213,5,11998,4,0.135,10605,4,0.113,26981,9,27859,9,16053,5,5525,2,3921,2,13338,5,0.158,12955,4,0.162
SW3 5EE,Live,E01002899,Kensington and Chelsea 018A E01002899,13213,5,11998,4,0.135,10605,4,0.113,26981,9,27859,9,16053,5,5525,2,3921,2,13338,5,0.158,12955,4,0.162
SW3 5EF,Terminated,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5EG,Live,E01002899,Kensington and Chelsea 018A E01002899,13213,5,11998,4,0.135,10605,4,0.113,26981,9,27859,9,16053,5,5525,2,3921,2,13338,5,0.158,12955,4,0.162
SW3 5EH,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5EJ,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5EL,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5EN,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5EP,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5EQ,Live,E01002899,Kensington and Chelsea 018A E01002899,13213,5,11998,4,0.135,10605,4,0.113,26981,9,27859,9,16053,5,5525,2,3921,2,13338,5,0.158,12955,4,0.162
SW3 5ER,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5ES,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5ET,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5EU,Terminated,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5EW,Live,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5EX,Live,E01002845,Kensington and Chelsea 019B E01002845,13544,5,12972,4,0.126,14321,5,0.09,30797,10,26081,8,14487,5,3451,2,2954,1,20608,7,0.091,8431,3,0.223
SW3 5EY,Terminated,E01002844,Kensington and Chelsea 019A E01002844,16966,6,18863,6,0.084,24033,8,0.052,31848,10,29510,9,10838,4,3570,2,2316,1,17930,6,0.112,16037,5,0.131
SW3 5EZ,Live,E01002899,Kensington and Chelsea 018A E01002899,13213,5,11998,4,0.135,10605,4,0.113,26981,9,27859,9,16053,5,5525,2,3921,2,13338,5,0.158,12955,4,0.162
SW3 5FB,Terminated,E01002914,Kensington and Chelsea 019E E01002914,25957,8,30788,10,0.03,32684,10,0.012,30107,10,32666,10,27955,9,5016,2,4639,2,31767,10,0.022,22409,7,0.085
